Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
12804,"BANKApp is getting better, but still has some issues.",3,0,32.0,"Hello BANK friend, thank you for your feedback. If you find BANKApp easy to use, we're hoping you'll give us a 5-star rating. Thanks, Asri",0 days 18:19:00
12805,"Sulit untuk memahami cara kerja aplikasi ini.",2,0,33.0,"We're sorry for the inconvenience. Please ensure that you have a stable internet connection and try again. If the issue persists, kindly contact our customer support team. Thanks~Lena",0 days 03:45:00
12806,"Aplikasi tidak sempurna, tetapi masih dapat digunakan.",2,0,33.0,"Thank you for your feedback. We're constantly improving our app to provide a better experience for our users. If you have any further suggestions, please don't hesitate to share them with us. Thanks~Una",0 days 01:21:00
12807,"Aplikasi memerlukan peningkatan kualitas layanan.",1,0,32.0,"We apologize for any inconvenience caused. We're working hard to improve our services and ensure a smoother user experience. Please try again and let us know if you encounter any further issues. Thanks~Sora",0 days 16:08:00
12808,"Saya tidak puas dengan aplikasi ini.",0,0,33.0,"We're sorry to hear that you're not satisfied with our app. We'll do our best to improve our services and provide a better experience for our users. Please contact our customer support team if you have any further issues. Thanks~Johan",0 days 09:34:00
12809,"Aplikasi memerlukan peningkatan kualitas layanan.",3,0,33.0,"Thank you for your feedback. We're working hard to improve our services and ensure a smoother user experience. If you have any further suggestions, please don't hesitate to share them with us. Thanks~Belin",0 days 02:04:00
12810,"Aplikasi tidak dapat digunakan karena keterbatasan teknis.",1,0,32.0,"We apologize for the inconvenience. We're working hard to resolve the technical issues and ensure our app is available to all users. Please try again and let us know if you encounter any further issues. Thanks~Mawar",0 days 10:21:00
12811,"Pleasant experience, but...",4,0,33.0,"We appreciate your feedback. We're constantly improving the app to provide a better experience. Thanks~Lily",0 days 10:15:00
12812,"It's a good app, but...",2,0,33.0,"Please try restarting the app and check if the issue persists. If not, kindly contact our support team for further assistance. Thanks, Satria",0 days 03:21:00
12813,"The app is okay, but...",1,0,33.0,"Sorry to hear that you're experiencing issues. Please provide more details about the problem you're facing, and we'll do our best to assist you. Thanks~Tika",0 days 01:54:00
12814,"Not bad, but...",1,0,33.0,"We apologize for any inconvenience. Please try updating the app and check if the issue is resolved. If not, kindly contact our support team for further assistance. Thanks, Mawar",0 days 04:45:00
12815,"It's average, but...",2,0,33.0,"Thank you for your feedback. We're constantly improving the app to provide a better experience. Please try restarting the app and check if the issue persists. Thanks~Una",0 days 09:37:00
12816,"Slow and buggy, but...",1,0,33.0,"Sorry to hear that you're experiencing issues. Please provide more details about the problem you're facing, and we'll do our best to assist you. Thanks, Priska",0 days 02:14:00
12817,"Saya sangat kecewa dengan aplikasi ini karena tidak dapat digunakan secara efektif",1,0,32.0,"We apologize for the inconvenience. Please try again later.",0 days 00:00:00
12818,"Aplikasi ini tidak stabil dan sering mengalami error",1,0,32.0,"Sorry to hear that. Please report the issue to our support team.",0 days 00:00:00
12819,"Saya tidak dapat menemukan fitur yang saya butuhkan di aplikasi ini",2,0,31.0,"We apologize for the inconvenience. Please check our FAQs for more information.",0 days 00:00:00
12820,"Aplikasi ini membutuhkan perubahan agar lebih user-friendly",2,0,31.0,"Thank you for your feedback. We will take it into consideration.",0 days 00:00:00
12821,"Saya tidak dapat melakukan transfer uang karena aplikasi ini tidak dapat diakses",1,0,32.0,"Sorry to hear that. Please try again later or contact our support team.",0 days 00:00:00
12822,"Aplikasi ini membutuhkan fitur tambahan untuk meningkatkan kualitas penggunaan",3,0,33.0,"Thank you for your feedback. We will consider adding new features.",0 days 00:00:00
12823,"Saya tidak dapat menggunakan aplikasi karena koneksi internet yang buruk.",1,0,33.0,"We apologize for the inconvenience. Please try restarting your device and check your internet connection. If the issue persists, please contact our support team.",0 days 02:45:00
12824,"Aplikasi tidak dapat diupdate karena tidak ada informasi yang terkait dengan akun.",1,0,33.0,"We apologize for the issue. Please ensure that your account information is up to date and try updating the app again. If the problem persists, please contact our support team.",0 days 01:15:00
12825,"Aplikasi membutuhkan beberapa fitur yang tidak tersedia di aplikasi ini.",2,0,33.0,"We appreciate your feedback. We are constantly working to improve the app and add new features. Thank you for your patience.",0 days 03:10:00
12826,"Saya tidak dapat melihat saldo akun saya karena aplikasi tidak dapat diakses.",2,0,33.0,"We apologize for the inconvenience. Please try restarting your device and check your account balance. If the issue persists, please contact our support team.",0 days 11:59:00
12827,"Aplikasi membutuhkan beberapa fitur yang lebih baik untuk memudahkan transaksi.",3,0,33.0,"We appreciate your feedback. We are constantly working to improve the app and add new features. Thank you for your patience.",0 days 04:35:00
12828,"Saya tidak dapat menggunakan aplikasi karena aplikasi tidak dapat diakses.",3,0,33.0,"We apologize for the inconvenience. Please try restarting your device and check your account balance. If the issue persists, please contact our support team.",0 days 01:10:00
12829,""Sistem perlu diperbarui agar tidak kacau."",1,0,33.0,"Please update the system to prevent any inconvenience.",0 days 14:30:00
12830,""Terlalu banyak fitur yang sulit digunakan."",2,0,33.0,"There are too many features that are difficult to use.",0 days 10:50:00
12831,""Saya tidak dapat mengakses akun saya."",3,0,33.0,"I cannot access my account.",0 days 12:15:00
12832,""Sistem tidak stabil dan sering mengalami error."",1,0,33.0,"The system is unstable and frequently experiences errors.",0 days 15:30:00
12833,""Saya tidak dapat menemukan fitur yang saya butuhkan."",2,0,33.0,"I cannot find the features I need.",0 days 09:10:00
12834,""Sistem perlu diupgrade agar lebih cepat."",3,0,33.0,"The system needs to be upgraded to be faster.",0 days 16:20:00
12835,"Sulit untuk login, masalah ini terjadi karena saya lupa password.",1,0,33.0,"Saya telah mencoba beberapa kali, tetapi tidak dapat login. Silakan bantu saya untuk mengatasi masalah ini.",0 days 02:10:00
12836,"BANKApp terasa sangat ribet dan tidak user-friendly.",1,0,32.0,"Saya tidak ingin menggunakan aplikasi yang sulit digunakan.",0 days 12:15:00
12837,"Saya ingin memperbarui aplikasi BANKApp, tetapi tidak dapat mengunduh.",2,0,33.0,"Saya telah mencoba beberapa kali, tetapi aplikasi tidak dapat diunduh.",0 days 04:20:00
12838,"BANKApp memerlukan perbaikan, aplikasi ini tidak stabil.",2,0,33.0,"Saya telah mengalami beberapa masalah dengan aplikasi ini.",0 days 10:15:00
12839,"Saya tidak puas dengan aplikasi BANKApp, aplikasi ini terlalu kompleks.",3,0,33.0,"Saya ingin aplikasi yang lebih sederhana dan mudah digunakan.",0 days 18:10:00
12840,"BANKApp tidak dapat digunakan, aplikasi ini tidak stabil.",3,0,33.0,"Saya telah mencoba beberapa kali, tetapi aplikasi tidak dapat digunakan.",0 days 22:15:00
12841,"I'm still having trouble with the app's video recording feature. It always fails to recognize my ID card.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and then re-trying the video recording feature.",0 days 09:00:00
12842,"It's really frustrating that the app's transaction history is incomplete. I'm missing important information.",1,0,33.0,"Sorry for the trouble. We're working on improving the app's transaction history feature.",0 days 12:30:00
12843,"I love the app's design, but it's slow to load sometimes. It's really annoying.",2,0,32.0,"Thank you for your feedback! We're working on optimizing the app's performance.",0 days 15:45:00
12844,"The app's customer service is really helpful. They responded quickly to my query.",3,0,33.0,"Thank you for your kind words! We're happy to help.",0 days 10:15:00
12845,"I'm so glad I switched to the app. It's really convenient to check my account balance.",3,0,33.0,"Thank you for your feedback! We're glad you're enjoying the app.",0 days 11:00:00
12846,"The app's password reset feature is really confusing. It keeps asking for my old password.",1,0,33.0,"Sorry for the trouble. We're working on simplifying the password reset process.",0 days 14:00:00
12847,"Terrible experience. The system is slow and keeps crashing.",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and see if it resolves the issue. If not, please contact our customer support.",0 days 12:34:00
12848,"Not impressed with the app's performance. It's slow and buggy.",2,0,32.0,"Sorry to hear that. Can you please provide more details about the issues you're experiencing? We'll do our best to assist you.",0 days 10:12:00
12849,"It's okay, but there's room for improvement. The interface is confusing.",2,0,32.0,"Thank you for your feedback. We're always looking for ways to improve our app. Can you please tell us more about what you found confusing?",0 days 14:35:00
12850,"Very helpful and easy to use. The customer support is great too.",4,0,33.0,"Thank you so much for your kind words! We're thrilled to hear that our app has been helpful and easy to use. If you have any more questions or need further assistance, please don't hesitate to reach out.",0 days 16:02:00
12851,"The app is good, but there's one feature that's missing. Can you add it?",3,0,33.0,"Thank you for your suggestion! We're always looking for ways to improve our app. Can you please tell us more about the feature you're missing?",0 days 11:45:00
12852,"I had some issues with the app, but the customer support was great.",2,0,32.0,"Sorry to hear that you had some issues. We're glad to hear that our customer support was helpful. Can you please tell us more about the issues you experienced?",0 days 09:20:00
12853,"I was frustrated with the app's slow loading speed. It took me a while to upload my video.",1,0,33.0,"We apologize for the inconvenience. Please try clearing your browser cache and cookies. If the issue persists, please contact our customer support.",0 days 00:00:00
12854,"The app is user-friendly, but I had some trouble with the video upload feature. It kept failing.",2,0,33.0,"Sorry for the trouble. Please ensure your video quality meets the requirements. If you're still having issues, please contact our customer support.",0 days 00:00:00
12855,"I love how easy it is to use the app, but I wish there were more features for managing my account.",3,0,33.0,"Thank you for your feedback! We're always working to improve our app. We'll take your suggestion into consideration for future updates.",0 days 00:00:00
12856,"I'm disappointed with the app's customer service. It took me a while to get a response to my query.",0,0,33.0,"We apologize for the delay in response. We're working to improve our customer service. Please know that we value your feedback.",0 days 00:00:00
12857,"I like the app's design, but I wish it were more user-friendly. The instructions were unclear.",1,0,33.0,"Thank you for your feedback! We'll review our instructions to make them more clear. We appreciate your patience.",0 days 00:00:00
12858,"I'm having trouble with the app's video recording feature. It keeps failing to upload.",2,0,33.0,"Sorry for the trouble. Please ensure your video quality meets the requirements. If you're still having issues, please contact our customer support.",0 days 00:00:00
12859,"Simplifying banking process is a must.",4,0,33.0,"We appreciate your feedback and will continue to improve our services. Thanks~Najwa",0 days 03:45:00
12860,"Transaction history is hard to track.",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check your transaction history again. If the issue persists, please contact our customer service at 0812 12 14017.",0 days 11:20:00
12861,"Banking on the go is convenient but...",2,0,33.0,"We're sorry to hear that. Please provide more details about the issue you're experiencing, and we'll do our best to assist you. Thanks, Mawar",0 days 05:30:00
12862,"Simplifying banking process is crucial.",4,0,33.0,"Thank you for your feedback. We will continue to improve our services to make banking easier and more convenient for you. Thanks~Una",0 days 01:10:00
12863,"Trouble with account linking.",1,0,32.0,"We apologize for the issue. Please try restarting the app and check your account linking again. If the issue persists, please contact our customer service at 0812 12 14017.",0 days 09:45:00
12864,"Banking on the go is a must.",4,0,33.0,"Thank you for your feedback. We are committed to providing a seamless banking experience for you. Thanks~Riyo",0 days 02:15:00
12865,"Sistem transfer gagal terus muncul error, very frustrating",1,0,32.0,"We apologize for the inconvenience. Please try again periodically and ensure your internet connection is stable. If the issue persists, please contact our customer service.",0 days 14:45:00
12866,"Tidak dapat melakukan pembayaran, sistem error",2,0,33.0,"We're sorry for the trouble. Please try restarting the app or check your internet connection. If the issue continues, please contact our customer service.",0 days 00:42:00
12867,"Saya kesal dengan aplikasi ini, tidak dapat melakukan transaksi",3,0,32.0,"We're sorry to hear that. Please try checking your account balance or contact our customer service for assistance.",0 days 01:15:00
12868,"Aplikasi ini tidak stabil, sering error",0,0,33.0,"We apologize for the inconvenience. Please try restarting the app or check your internet connection. If the issue continues, please contact our customer service.",0 days 02:10:00
12869,"Saya tidak dapat melakukan deposit, sistem error",1,0,32.0,"We're sorry for the trouble. Please try restarting the app or check your internet connection. If the issue continues, please contact our customer service.",0 days 03:30:00
12870,"Aplikasi ini tidak dapat digunakan, error terus muncul",2,0,33.0,"We're sorry to hear that. Please try checking your account balance or contact our customer service for assistance.",0 days 04:50:00
12871,"Cannot access my account, keeps saying 'invalid username or password'",1,0,33.0,"Please try resetting your password and logging in again. If the issue persists, contact our customer support.",0 days 01:11:00
12872,"Simplifying transactions is good, but sometimes it takes a while to load.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and trying again. If the issue persists, contact our customer support.",0 days 12:30:00
12873,"Easy to use, but I wish there were more features for cashless transactions.",3,0,33.0,"Thank you for your feedback! We're always looking for ways to improve our app. We'll take your suggestion into consideration.",0 days 14:05:00
12874,"I love how I can track my transactions easily, but sometimes it's slow.",4,0,33.0,"Thank you for your kind words! We're glad you're enjoying the app. We're working to improve the loading speed, and appreciate your patience.",0 days 16:32:00
12875,"The app is easy to use, but sometimes it crashes when I'm trying to log in.",1,0,33.0,"Sorry to hear that. Please try restarting the app and trying again. If the issue persists, contact our customer support.",0 days 02:17:00
12876,"Simplifying transactions is great, but I wish there were more options for fund transfer.",2,0,33.0,"Thank you for your feedback! We're always looking for ways to improve our app. We'll take your suggestion into consideration.",0 days 11:11:00
12877,"Simplifying transactions is a good start, but there's still room for improvement.",3,0,33.0,"We appreciate your feedback. We're constantly working to improve our services. Thanks, Asri.",0 days 14:00:00
12878,"The app is user-friendly, but sometimes it takes a while to load.",2,0,32.0,"We appreciate your feedback. We're sorry for any inconvenience caused. For further assistance, please contact our customer support team. Thanks, Mawar.",0 days 10:00:00
12879,"I'm happy with the app's design, but it would be great if it had more features.",1,0,33.0,"Thank you for your feedback. We're always looking for ways to improve our services. Please keep an eye on our updates for new features. Thanks, Una.",0 days 02:00:00
12880,"I love the app's user interface, but sometimes it crashes unexpectedly.",4,0,32.0,"We appreciate your feedback. We're sorry for any inconvenience caused. Our team is working hard to resolve this issue. Thanks, Rida.",0 days 15:00:00
12881,"The app is convenient, but it would be better if it had more payment options.",2,0,33.0,"We appreciate your feedback. We're constantly working to improve our services. Please keep an eye on our updates for new payment options. Thanks, Debi.",0 days 12:00:00
12882,"I'm satisfied with the app's performance, but sometimes it takes a while to process transactions.",1,0,32.0,"Thank you for your feedback. We're sorry for any inconvenience caused. For further assistance, please contact our customer support team. Thanks, Sora.",0 days 11:00:00
12883,"Not user-friendly at all.",1,0,33.0,"Please ensure that the BANKApp app is updated to the latest version and try again. If the issue persists, kindly send a detailed message through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks~Shima",0 days 13:00:00
12884,"Terrible experience with the registration process.",1,0,33.0,"We apologize for the inconvenience. Please try again and ensure that all fields are filled correctly. If you're still having issues, please contact our customer service at 14017/1500 017. Thanks~Najwa",0 days 02:15:00
12885,"Slow and inconvenient.",2,0,33.0,"We're sorry for the inconvenience. Please try again and ensure that your internet connection is stable. If the issue persists, please contact our customer service at 14017/1500 017. Thanks~Erza",0 days 10:20:00
12886,"Difficult to use and not user-friendly.",2,0,33.0,"We apologize for the inconvenience. Please try again and ensure that all fields are filled correctly. If you're still having issues, please contact our customer service at 14017/1500 017. Thanks~Riyo",0 days 05:30:00
12887,"Very disappointing experience.",0,0,32.0,"We apologize for the inconvenience. Please try again and ensure that all fields are filled correctly. If you're still having issues, please contact our customer service at 14017/1500 017. Thanks~Asri",0 days 03:45:00
12888,"BANKApp is not as good as expected.",3,0,33.0,"We're sorry for not meeting your expectations. Please try again and ensure that your internet connection is stable. If the issue persists, please contact our customer service at 14017/1500 017. Thanks~Winky",0 days 01:00:00
12889,"Cannot login to my account, says username or password is incorrect",1,0,33.0,"We're sorry for the issue you're facing. Please try resetting your password and login again. If the issue persists, kindly contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12890,"Error message appears when trying to register",1,0,33.0,"We apologize for the inconvenience. Please ensure that your internet connection is stable and try again. If the issue persists, please contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12891,"It's very slow and takes a long time to load",2,0,33.0,"Thank you for your feedback. We're working on improving the app's performance. In the meantime, please try closing and reopening the app to see if it resolves the issue. If not, please contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12892,"The app is not user-friendly and has many errors",2,0,33.0,"We apologize for any frustration caused. We're constantly working to improve the app's usability and resolve errors. Please provide more details about the errors you're experiencing, and we'll do our best to address them. You can reach us at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12893,"I'm having trouble finding the right information",3,0,33.0,"Thank you for your feedback. We're always looking for ways to improve the app's navigation and search functionality. Please let us know what specific information you're trying to find, and we'll do our best to help you locate it. You can reach us at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12894,"The app is not available on my device",0,0,33.0,"We apologize for the inconvenience. Please ensure that your device meets the minimum system requirements for the app. If the issue persists, please contact our customer service at 08121214017 or email us at BANKApp@BANK.co.id.",0 days 00:00
12895,"Saya mencoba daftar BANKApp tapi tidak berhasil",1,0,33.0,"We apologize for the trouble you've faced. Please ensure that your mobile number is active and has at least Rp1,000 credit. If you encounter any issues, kindly provide the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 14:45:00
12896,"Saya tidak dapat upload file pdf",2,0,33.0,"Sorry for the inconvenience. Please check your internet connection and ensure that the file size is within the allowed limit. If you still encounter issues, please provide the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 02:14:00
12897,"Saya tidak setuju dengan biaya transaksi",3,0,33.0,"Thank you for your feedback. We understand your concern regarding the transaction fee. Please note that the fee is subject to change. If you have any further questions, please feel free to reach out to us through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 10:08:00
12898,"Saya tidak dapat login ke BANKApp",0,0,33.0,"We apologize for the trouble you've faced. Please ensure that your username and password are accurate and that your mobile number is active. If you still encounter issues, please provide the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 19:21:00
12899,"Saya tidak dapat upload foto",1,0,33.0,"Sorry for the inconvenience. Please check your internet connection and ensure that the file size is within the allowed limit. If you still encounter issues, please provide the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 11:45:00
12900,"Saya tidak setuju dengan metode verifikasi",2,0,33.0,"Thank you for your feedback. We understand your concern regarding the verification method. We are continuously improving our services to provide a better experience for our users. If you have any further questions, please feel free to reach out to us through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id.",0 days 03:31:00
12901,"Saya kurang puas dengan BANKApp karena tidak dapat menemukan fitur yang saya butuhkan.",2,0,33.0,"We appreciate your feedback. Please provide more details on the features you're looking for so we can improve our app. Thanks~Banu",0 days 00:02:00
12902,"BANKApp tidak stabil dan seringkali tidak dapat diakses.",1,0,32.0,"Sorry for the inconvenience. Please try restarting the app or checking your internet connection. If the issue persists, please provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks~Lily",0 days 01:03:00
12903,"Saya tidak suka dengan tampilan BANKApp yang tidak user-friendly.",3,0,33.0,"We appreciate your feedback. We'll consider your suggestion to improve our app's user interface. Thanks~Satria",0 days 00:21:00
12904,"BANKApp tidak dapat menampilkan saldo saya secara akurat.",0,0,32.0,"Sorry for the inconvenience. Please try checking your account balance through our Internet Banking service or visit a BANK office. If the issue persists, please provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks~Heru",0 days 00:41:00
12905,"Saya ingin melihat fitur pembayaran yang lebih mudah digunakan.",1,0,33.0,"We appreciate your feedback. We'll consider your suggestion to improve our payment features. Thanks~Riyo",0 days 00:15:00
12906,"BANKApp seringkali tidak dapat digunakan karena koneksi internet yang buruk.",2,0,32.0,"Sorry for the inconvenience. Please try checking your internet connection and restart the app. If the issue persists, please provide more details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id. Thanks~Diva",0 days 00:23:00
12907,"Simpler transactions would be more convenient.",1,0,32.0,"We appreciate your feedback. We will consider improving the transaction process. Thanks, Tika.",0 days 09:21:00
12908,"Too many issues with video verification.",2,0,33.0,"Hello, BANK Friend, sorry for the inconvenience. Please ensure your video quality is high and there are no obstructions covering your face. If you're still facing issues, kindly send the problem details to BANKApp@BANK.co.id. Thanks~Rida",0 days 03:19:00
12909,"Need more options for transaction types.",3,0,32.0,"We appreciate your suggestion. We will consider adding more transaction options in the future. Thanks, Mawar",0 days 12:34:00
12910,"Unsatisfied with the app's performance.",0,0,33.0,"We apologize for the inconvenience. Please try restarting the app and checking for updates. If the issue persists, kindly contact our support team at BANKApp@BANK.co.id. Thanks~Ulfa",0 days 01:15:00
12911,"App is too slow and often crashes.",1,0,33.0,"We apologize for the inconvenience. Please try updating the app and clearing your cache. If the issue persists, kindly send the problem details to BANKApp@BANK.co.id. Thanks~Diva",0 days 08:54:00
12912,"Need more information about the app's security.",2,0,32.0,"Hello, BANK Friend, we appreciate your concern for security. We ensure that our app is secure and up-to-date. If you have any specific questions, please feel free to ask. Thanks~Lily",0 days 11:42:00
12913,"Registration process is too lengthy and complicated, making it frustrating to use this app.",1,0,33.0,"Please simplify the registration process to make it more user-friendly. Thanks~Lily",0 days 00:01:00
12914,"Saya tidak puas dengan aplikasi ini, karena saya tidak dapat melakukan registrasi dengan benar.",1,0,33.0,"Silahkan perbaiki aplikasi Anda supaya lebih mudah digunakan. Terima kasih, Arif",0 days 00:05:00
12915,"It's been a while since I used this app, and I'm still having trouble with the registration process. It's very frustrating.",2,0,33.0,"Please help me resolve this issue. I want to use this app again. Thanks, Rina",0 days 00:10:00
12916,"The app is okay, but the registration process is a bit slow and cumbersome.",2,0,33.0,"Please optimize the registration process to make it faster and more efficient. Thanks, Joko",0 days 00:15:00
12917,"I'm satisfied with the app, but there are some issues with the registration process.",3,0,33.0,"Please fix the registration issues and make the app more user-friendly. Thanks, Yanti",0 days 00:20:00
12918,"Saya sangat kecewa dengan aplikasi ini, karena saya tidak dapat melakukan transaksi dengan benar.",0,0,33.0,"Saya harap Anda perbaiki aplikasi Anda supaya lebih baik lagi. Terima kasih, Dwi",0 days 00:25:00
12919,"Pesan tidak kunjung terkirim",1,0,33.0,"Kami mengalami kendala dalam mengirim pesan. Harap perbaiki.",0 days 02:00:00
12920,"Banyak error",2,0,33.0,"Saya mencoba beberapa kali, tetapi masih banyak error yang muncul.",0 days 12:15:00
12921,"Sulit digunakan",2,0,33.0,"Aplikasi ini sulit digunakan, saya kesulitan untuk melakukan transaksi.",0 days 15:30:00
12922,"Tidak dapat digunakan",0,0,33.0,"Aplikasi ini tidak dapat digunakan, saya tidak dapat melakukan login.",0 days 09:45:00
12923,"Sulit diakses",3,0,33.0,"Aplikasi ini sulit diakses, saya harus melakukan beberapa kali ulang untuk dapat masuk.",0 days 11:00:00
12924,"Tidak stabil",1,0,33.0,"Aplikasi ini tidak stabil, saya tidak dapat melakukan transaksi dengan stabil.",0 days 14:15:00
12925,"Still having trouble with video verification, it's a bit frustrating.",2,0,32.0,"We apologize for the inconvenience. Please try again and ensure your internet connection is stable.",0 days 02:43:00
12926,"The app is slow and often crashes, making it difficult to use.",1,0,33.0,"Sorry for the trouble. Please restart the app and try again. If the issue persists, please report it to our support team.",0 days 12:11:00
12927,"The transfer limit is too low, I wish it was higher.",2,0,32.0,"We understand your concern. We'll consider increasing the transfer limit in future updates. Thank you for your feedback.",0 days 09:28:00
12928,"I'm having trouble registering for online banking, the process is too complicated.",0,0,33.0,"Sorry to hear that. Please try again and ensure you have all the required documents. If you need assistance, please contact our support team.",0 days 03:21:00
12929,"The app is user-friendly and easy to navigate, but the video verification process is a bit lengthy.",3,0,33.0,"Thank you for your feedback! We're glad you find the app easy to use. We'll consider improving the video verification process in future updates.",0 days 01:45:00
12930,"I'm having trouble uploading my ID card, the app keeps saying it's not clear.",1,0,33.0,"Sorry for the trouble. Please try again and ensure the lighting is good. If the issue persists, please report it to our support team.",0 days 11:05:00
12931,"Cannot activate the app due to constant errors and poor performance.",1,0,33.0,"Thank you for reaching out. We apologize for the inconvenience. Please try restarting the app and ensure your device meets the minimum requirements. If the issue persists, kindly contact our customer support team.",0 days 14:20:00
12932,"I was unable to register due to a technical issue. I had to restart the app multiple times before it worked.",1,0,33.0,"Sorry to hear that. Our team is working to resolve the issue. Please try registering again and if you encounter any issues, kindly contact our support team.",0 days 03:45:00
12933,"The app is not user-friendly and takes a lot of time to load.",2,0,33.0,"We apologize for the inconvenience. We're working to improve the app's performance and user experience. Thank you for your patience.",0 days 09:30:00
12934,"The app is not secure and I'm worried about my personal data.",2,0,33.0,"We take the security of our customers' data seriously. We're constantly working to improve our security measures. Thank you for bringing this to our attention.",0 days 12:15:00
12935,"I'm not satisfied with the customer support. The representative was not helpful.",1,0,33.0,"Sorry to hear that. We apologize for the poor experience. We'll look into this and work to improve our customer support.",0 days 08:40:00
12936,"The app is slow and often crashes.",3,0,33.0,"We apologize for the inconvenience. We're working to improve the app's performance and stability. Thank you for your patience.",0 days 11:20:00
12937,"The user interface is very confusing and hard to navigate. It takes a long time to find what I need.",1,0,32.0,"We apologize for the inconvenience. Please contact our customer support team for assistance.",0 days 00:00:00
12938,"I was trying to make a transfer but it kept saying the recipient's account was not found.",1,0,32.0,"Please try again and ensure the recipient's account number is correct. If the issue persists, contact our customer support team.",0 days 00:00:00
12939,"The app is slow and takes a long time to load.",2,0,33.0,"We apologize for the inconvenience. Our team is working to improve the app's performance. Thank you for your patience.",0 days 00:00:00
12940,"I tried to reset my password but it didn't work.",2,0,33.0,"Please try again and ensure you are entering the correct old password. If the issue persists, contact our customer support team.",0 days 00:00:00
12941,"The app is not user-friendly and it's hard to understand how to use it.",3,0,33.0,"We apologize for the inconvenience. Our team is working to improve the app's user experience. Thank you for your feedback.",0 days 00:00:00
12942,"I had trouble accessing my account because the password was not recognized.",3,0,33.0,"Please try again and ensure you are entering the correct password. If the issue persists, contact our customer support team.",0 days 00:00:00
12943,"I'm having trouble finding the features I need in the app.",1,0,33.0,"We apologize for the inconvenience. Please try searching for the features in the app's menu. If you still can't find it, please contact our customer service.",0 days 02:15:00
12944,"Saya tidak dapat melakukan transfer ke rekening saya.",2,0,33.0,"Kami berbicara dengan tim teknis kami dan akan segera memperbaiki masalah ini. Terima kasih atas umpan balik Anda.",0 days 11:35:00
12945,"I'm not satisfied with the app's performance. It keeps crashing.",3,0,33.0,"We apologize for the inconvenience. Please try updating the app to the latest version. If the issue persists, please contact our customer service.",0 days 14:10:00
12946,"Saya tidak dapat menemukan fitur yang saya butuhkan di aplikasi.",0,0,33.0,"Kami berbicara dengan tim teknis kami dan akan segera memperbaiki masalah ini. Terima kasih atas umpan balik Anda.",0 days 06:20:00
12947,"The app is too slow and takes a long time to load.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app or checking your internet connection. If the issue persists, please contact our customer service.",0 days 09:45:00
12948,"Saya sangat senang dengan aplikasi ini. Mudah digunakan dan cepat.",4,0,33.0,"Terima kasih atas umpan balik Anda. Kami senang Anda puas dengan aplikasi kami.",0 days 15:55:00
12949,"Review content starts with 'I was expecting'",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists.",0 days 01:10:00
12950,"Error in login",2,0,33.0,"We're sorry for the trouble. Please ensure your username and password are correct, and try logging in again.",0 days 03:45:00
12951,"Slow transaction",3,0,32.0,"We appreciate your feedback. We're working to improve the app's performance. In the meantime, try closing other apps and restarting the BANKApp.",0 days 08:29:00
12952,"Failed to upload KTP",1,0,33.0,"We apologize for the issue. Please ensure your internet connection is stable and try uploading again.",0 days 02:15:00
12953,"Frustrating experience",0,0,33.0,"We're sorry to hear that. We're working to resolve the issues. If you need assistance, please contact us at BANKApp@BANK.co.id.",0 days 04:52:00
12954,"Difficulty in resetting password",2,0,33.0,"We're sorry for the trouble. Please ensure you have at least Rp1,000 credit available and try resetting your password again.",0 days 06:24:00
12955,"Satisfying experience, but occasional glitches.",2,0,33.0,"We appreciate your patience and understanding. If you encounter any issues, please report to our support team.",0 days 12:30:00
12956,"Slow performance and frequent crashes.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure your device is updated to the latest software.",0 days 01:45:00
12957,"Easy to use, but limited features.",3,0,33.0,"We're glad you find the app easy to use! We're constantly working on adding more features to improve your experience.",0 days 03:15:00
