,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
10966,"The app needs more features for business users.",1,0,33.0,"Thank you for your feedback. We're constantly working to improve our app and add new features. Please stay tuned for updates.",0 days 06:35:00
10967,"It's difficult to find the information I need.",2,0,33.0,"Sorry to hear that. Can you please specify what information you're looking for? We'll do our best to improve the app's search functionality.",0 days 08:58:00
10968,"The app is slow to load sometimes.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app or checking your internet connection. If the issue persists, please contact our customer service.",0 days 11:21:00
10969,"Kualitas aplikasi perlu ditingkatkan",1,0,33.0,"We apologize for any inconvenience caused. Please provide the details of the issue via email to BANKApp@BANK.co.id or direct message on Instagram @BANK, Twitter @BANKApp, @BANK, or @BANKApp.",0 days 04:05:00
10970,"Sulit digunakan karena interface tidak user-friendly",1,0,33.0,"We're sorry for any issues you have faced. For further assistance, please share the details of the problem through BANK's official WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 01:36:00
10971,"Tidak sesuai dengan harapan saya",2,0,33.0,"We apologize for not meeting your expectations. Please provide the details of the issue via email to BANKApp@BANK.co.id or direct message on Instagram @BANK, Twitter @BANKApp, @BANK, or @BANKApp.",0 days 02:30:00
10972,"Aplikasi perlu diperbaiki karena terlalu banyak iklan",2,0,33.0,"We apologize for the inconvenience caused by the ads. Please share the details of the issue through BANK's official WhatsApp at 08121214017 or Email at BANKApp@BANK.co.id.",0 days 03:20:00
10973,"Tidak ada fitur yang saya butuhkan",3,0,33.0,"We're sorry for not having the features you need. For further assistance, please provide the details of the issue via email to BANKApp@BANK.co.id or direct message on Instagram @BANK, Twitter @BANKApp, @BANK, or @BANKApp.",0 days 04:45:00
10974,"Sulit untuk memahami tutorial aplikasi",3,0,33.0,"We apologize for any confusion caused by the tutorial. Please provide the details of the issue via email to BANKApp@BANK.co.id or direct message on Instagram @BANK, Twitter @BANKApp, @BANK, or @BANKApp.",0 days 02:15:00
10975,"Simplifying transactions is not as easy as it seems.",1,0,33.0,"We're sorry to hear that. Please try restarting the app and see if that resolves the issue. If not, kindly email us at BANKApp@BANK.co.id.",0 days 02:45:00
10976,"Frustrating experience with the app's slow performance.",1,0,33.0,"Sorry to hear that. We're working to improve the app's speed. In the meantime, try closing and reopening the app to see if that resolves the issue.",0 days 04:21:00
10977,"Need more user-friendly interface and better support.",2,0,33.0,"Thank you for your feedback. We're always looking for ways to improve the app. If you have any specific suggestions, please email us at BANKApp@BANK.co.id.",0 days 08:15:00
10978,"App is not user-friendly and has many glitches.",2,0,33.0,"Sorry to hear that. We're working to resolve the issues you're experiencing. Please email us at BANKApp@BANK.co.id with more details about the glitches you're seeing.",0 days 05:34:00
10979,"Slow and unresponsive app is really annoying.",1,0,33.0,"Sorry to hear that. We're working to improve the app's performance. In the meantime, try restarting your device or reinstalling the app to see if that resolves the issue.",0 days 09:01:00
10980,"App's features are not as advertised.",2,0,33.0,"Thank you for your feedback. We're always looking for ways to improve the app. If you have any specific suggestions or issues, please email us at BANKApp@BANK.co.id.",0 days 11:29:00
10981,"Simpler way to transfer money, please.",1,0,33.0,"We apologize for the inconvenience. Try updating the app to the latest version and see if that resolves the issue. If not, please reach out to our customer support team.",0 days 03:04:00
10982,"Need more payment options",1,0,32.0,"Sorry to hear that. We're constantly working to improve our services. Please provide more details about the payment options you're looking for, and we'll do our best to accommodate your needs.",0 days 14:29:00
10983,"Not user-friendly",2,0,33.0,"Thank you for your feedback. We're committed to making our app more user-friendly. Can you please specify which features or sections you found difficult to navigate?",0 days 08:42:00
10984,"Slow loading",2,0,32.0,"We apologize for the inconvenience. We're working on optimizing our app's loading speed. In the meantime, try closing and reopening the app or restarting your device.",0 days 10:51:00
10985,"Too many ads",2,0,33.0,"We understand your concern. We're exploring ways to minimize the number of ads in our app. Thank you for your patience and understanding.",0 days 16:18:00
10986,"Need more features",3,0,33.0,"Thank you for your suggestion. We're always looking for ways to improve our app. Can you please specify which features you'd like to see added?",0 days 02:05:00
10987,"It's really frustrating to use this app, especially when it's not working properly.",1,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check your internet connection. If the issue persists, please contact our support team.",0 days 02:15:00
10988,"The app is quite slow and often crashes.",2,0,32.0,"We're sorry to hear that. Our team is working to improve the app's performance. In the meantime, please try closing other resource-intensive apps and see if that helps.",0 days 03:45:00
10989,"I'm not impressed with the app's customer service.",2,0,33.0,"We apologize for any inconvenience. Our customer service team is available to assist you. Please reach out to us via email or phone.",0 days 05:00:00
10990,"The app is not user-friendly and often gets stuck.",1,0,33.0,"We apologize for the frustration. Our team is working to improve the app's user interface. In the meantime, please try restarting the app and see if that helps.",0 days 06:30:00
10991,"I had to uninstall the app due to frequent crashes.",1,0,32.0,"We're sorry to hear that. Please try reinstalling the app and see if that resolves the issue. If not, please contact our support team.",0 days 01:15:00
10992,"The app's functionality is limited and not very useful.",2,0,32.0,"We apologize for any disappointment. Our team is working to add more features to the app. In the meantime, please try checking our website for more information on what we offer.",0 days 04:00:00
10993,"Good but not perfect, needs more features",1,0,32.0,"We appreciate your feedback; please keep enhancing your banking experience with the BANKApp app.",0 days 06:00:00
10994,"Slow and sometimes crashes",2,0,33.0,"We apologize for the inconvenience; please try updating the app or restarting your device.",0 days 02:00:00
10995,"Good navigation, but some features are missing",2,0,32.0,"We appreciate your feedback; please keep enhancing your banking experience with the BANKApp app.",0 days 04:00:00
10996,"Not user-friendly, hard to find what I need",1,0,33.0,"We apologize for the inconvenience; please try searching for the feature you need or contact our customer support.",0 days 01:00:00
10997,"Good, but needs more payment options",3,0,32.0,"We appreciate your feedback; please keep enhancing your banking experience with the BANKApp app.",0 days 03:00:00
10998,"Slow and sometimes crashes",1,0,33.0,"We apologize for the inconvenience; please try updating the app or restarting your device.",0 days 02:00:00
10999,"Mantap tapi tidak memuaskan",1,0,33.0,"We apologize for any inconvenience you may have encountered. Please try restarting the app and check if the issue persists. If you still encounter issues, please reach out to our customer support team.",0 days 00:00:00
11000,"Sulit digunakan untuk mengirimkan transfer",1,0,32.0,"Sorry for the trouble. Please try restarting the app and check if the issue persists. If you still encounter issues, please email us at BANKApp@BANK.co.id for further assistance.",0 days 00:00:00
11001,"Tidak dapat mengakses aplikasi BANK",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If you still encounter issues, please contact our customer support team at 08121214017 for further assistance.",0 days 00:00:00
11002,"Aplikasi BANK tidak stabil",2,0,32.0,"Sorry for the trouble. We are working to resolve the issue as soon as possible. In the meantime, please try restarting the app and check if the issue persists.",0 days 00:00:00
11003,"Bisa digunakan, tapi tidak efektif",3,0,33.0,"We appreciate your feedback. We are working to improve the app's performance. In the meantime, please try restarting the app and check if the issue persists.",0 days 00:00:00
11004,"Tidak dapat mengirimkan video",3,0,32.0,"Sorry for the trouble. Please try restarting the app and check if the issue persists. If you still encounter issues, please email us at BANKApp@BANK.co.id for further assistance.",0 days 00:00:00
11011,"Unexpectedly, the transfer process failed. Frustrating experience.",1,0,29.0,"We apologize for the inconvenience. Please try again after verifying your internet connection and app version.",0 days 02:11:00
11012,"It's annoying when the app doesn't recognize my password. Very inconvenient.",2,0,31.0,"Please ensure your password is correct and try again. If the issue persists, contact our support team.",0 days 04:23:00
11013,"I'm still experiencing issues with the face verification. It's really frustrating.",2,0,29.0,"We're sorry for the trouble. Please try again after restarting the app and ensuring good lighting conditions.",0 days 01:42:00
11014,"The app is not reliable. It keeps on freezing and crashing.",1,0,29.0,"We apologize for the inconvenience. Please try restarting the app and checking for updates.",0 days 03:14:00
11015,"I'm having trouble accessing my account. The login process is slow.",2,0,31.0,"Please try again after checking your internet connection and ensuring you're using the correct login credentials.",0 days 02:56:00
11016,"The app is not user-friendly. It's difficult to navigate.",1,0,29.0,"We apologize for the inconvenience. Please try exploring the app's features and tutorials for assistance.",0 days 04:04:00
11017,"Sulit untuk menemukan fitur yang sesuai dengan kebutuhan saya.",1,0,33.0,"We apologize for the inconvenience. Please try again and ensure you have a stable internet connection. Thanks, Arum",0 days 02:15:00
11018,"Tidak ada fitur untuk melakukan transaksi secara online.",2,0,33.0,"We appreciate your feedback. Please note that our app only allows transactions through the counter. Thanks, Heru",0 days 09:45:00
11019,"App tidak stabil dan seringkali error.",1,0,33.0,"We apologize for the inconvenience. Please try again and ensure you have a stable internet connection. Thanks, Galih",0 days 11:20:00
11020,"Tidak dapat melakukan transaksi karena saldo tidak cukup.",2,0,33.0,"We appreciate your feedback. Please check your balance and try again. Thanks, Asri",0 days 12:30:00
11021,"App tidak mendukung fitur yang saya butuhkan.",3,0,33.0,"We appreciate your feedback. We'll consider adding the feature in our future updates. Thanks, Najwa",0 days 15:00:00
11022,"Sulit untuk menemukan informasi tentang produk.",2,0,33.0,"We appreciate your feedback. Please check our website or contact our customer service for more information. Thanks, Ulfa",0 days 16:15:00
11023,"It's still not working properly, but I'll give it another try.",1,0,33.0,"Please provide more details about the issue you're facing. We're here to help.",0 days 00:00:00
11024,"The app is decent, but it could be better.",2,0,33.0,"We appreciate your feedback. We're constantly working to improve the app.",0 days 00:00:00
11025,"I'm not satisfied with the customer service.",1,0,33.0,"Sorry to hear that. We'll do our best to improve our customer service.",0 days 00:00:00
11026,"The app is okay, but it's not perfect.",2,0,33.0,"We're glad you're giving us a try. We're working hard to make it better.",0 days 00:00:00
11027,"I'm still having trouble with the face verification feature.",1,0,33.0,"Sorry to hear that. We're looking into this issue.",0 days 00:00:00
11028,"The app is average, but it's not the worst.",2,0,33.0,"We're glad you're giving us a try. We're always looking for ways to improve.",0 days 00:00:00
11029,"Can't access my account because the password reset link is not working. 😞",1,0,33.0,"We apologize for the inconvenience. Please try resetting your password again. If the issue persists, please contact our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id. If you're satisfied, we'd appreciate a 5-star rating.",0 days 14:30:00
11030,"The video upload process keeps failing. Please fix this issue as soon as possible.",2,0,33.0,"Sorry to hear that. Please ensure that your internet connection is stable and try uploading the video again. If the issue persists, please provide more details to our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id. We'll be happy to help.",0 days 09:20:00
11031,"I'm still having trouble logging in. Please help me resolve this issue.",1,0,33.0,"We're sorry for the inconvenience. Please try logging in again and if the issue persists, please contact our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id. We'll do our best to assist you.",0 days 11:45:00
11032,"The app is taking too long to load. Please optimize the loading speed.",2,0,33.0,"Sorry to hear that. We're working on improving the app's performance. In the meantime, please try closing and reopening the app or restarting your device. If the issue persists, please provide more details to our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id.",0 days 10:20:00
11033,"I'm having trouble finding the transaction history. Can you please help me?",1,0,33.0,"Sorry to hear that. Please try searching for your transaction history by date or transaction ID. If you're still having trouble, please contact our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id. We'll be happy to help.",0 days 13:15:00
11034,"The app is not compatible with my device. Please provide a solution.",2,0,33.0,"Sorry to hear that. Please check if your device meets the minimum system requirements for the app. If it does, please contact our customer service at 0812 12 14017 or email us at BANKApp@BANK.co.id. We'll do our best to assist you.",0 days 08:45:00
11035,"Saya tidak puas dengan aplikasi BANKApp karena terkadang saya tidak dapat melakukan transaksi.",1,0,33.0,"We apologize for the inconvenience. Please ensure that your internet connection is stable and try again. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:00:00
11036,"Saya tidak dapat menambahkan foto ID pada saat registrasi.",2,0,33.0,"Please confirm that you have granted the BANKApp app permission to access photos, videos, and files in your phone's settings. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:00:00
11037,"Saya mengalami masalah ketika mencoba login.",3,0,33.0,"Please try logging in again after 30 minutes. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id. We will assist you to resolve the issue.",0 days 00:00:00
11038,"Saya tidak dapat melakukan top-up karena saldo saya habis.",1,0,33.0,"Please check your account balance and try again. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:00:00
11039,"Saya tidak dapat menambahkan kartu ATM.",2,0,33.0,"Please ensure that your ATM card is registered with BANKApp and try again. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:00:00
11040,"Saya tidak dapat melakukan transaksi karena sistem down.",3,0,33.0,"We apologize for the inconvenience. Please try again later. If the issue persists, please contact us via WhatsApp at 08121214017 or email at BANKApp@BANK.co.id.",0 days 00:00:00
11041,"Withdrawal process is too slow.,",1,0,33.0,"We appreciate your feedback. Please ensure your internet connection is stable and try again. Thanks, Mia",0 days 02:45:00
11042,"Not user-friendly, hard to navigate.,",1,0,32.0,"Thank you for your feedback. We will consider your suggestions to improve the user experience. Thanks, Yuka",0 days 05:23:00
11043,"Sometimes the app crashes.,",2,0,33.0,"Sorry for the inconvenience. Please try restarting the app and check if the issue persists. Thanks, Asri",0 days 04:02:00
11044,"Slow loading speed.,",2,0,32.0,"We appreciate your feedback. Please ensure you have the latest version of the app installed and try again. Thanks, Mawar",0 days 03:49:00
11045,"Not satisfied with the customer service.,",1,0,33.0,"Sorry for the inconvenience. Please email us at BANKApp@BANK.co.id with more details about your issue. Thanks, Shima",0 days 06:01:00
11046,"Frequent errors.,",2,0,33.0,"Thank you for your feedback. We will investigate the issue and resolve it as soon as possible. Thanks, Ulfa",0 days 07:15:00
11047,"Sulit mengakses akun saya, harus log in dan log out terus.",1,0,32.0,"We apologize for the inconvenience. Please try updating the app to the latest version.",0 days 12:00:00
11048,"Tidak dapat melakukan transfer uang ke rekening lain.",1,0,32.0,"We're sorry for the trouble. Please ensure your account balance is sufficient and try again.",0 days 14:30:00
11049,"Tidak dapat menampilkan saldo rekening saya.",2,0,32.0,"We're investigating the issue. Please try restarting the app and checking your account balance again.",0 days 10:45:00
11050,"Tidak dapat mengirimkan foto bukti transaksi.",2,0,32.0,"We're sorry for the inconvenience. Please try taking a new photo of the transaction proof and resubmit it.",0 days 15:00:00
11051,"Saya belum dapat menemukan fitur yang saya butuhkan.",2,0,32.0,"We're working on improving the app. Please provide more details about the feature you're looking for.",0 days 11:15:00
11052,"Tidak dapat melakukan pembayaran melalui BANKApp.",1,0,32.0,"We're sorry for the trouble. Please ensure your payment method is correct and try again.",0 days 13:30:00
11053,"Terus berjuang untuk mencoba kembali, tapi sayangnya masih gagal, mungkin aplikasi BANKApp memerlukan perbaikan.",3,0,33.0,"We apologize for the inconvenience. Please try again later and ensure your internet connection is stable. If the issue persists, please contact us via WhatsApp or email.",0 days 00:00:00
11054,"Saya masih mengalami kesulitan untuk mengubah password, mohon bantuannya.",2,0,33.0,"We apologize for the trouble. Please ensure you have the correct login credentials and try again. If the issue persists, please contact us via WhatsApp or email.",0 days 00:00:00
11055,"Aplikasi BANKApp masih memiliki beberapa bug, mohon di perbaiki.",1,0,33.0,"We appreciate your feedback. Our team will look into the issue and resolve it as soon as possible. Thank you for your patience.",0 days 00:00:00
11056,"Saya masih belum dapat mengakses aplikasi BANKApp, mohon bantuannya.",2,0,33.0,"We apologize for the inconvenience. Please check your internet connection and try again. If the issue persists, please contact us via WhatsApp or email.",0 days 00:00:00
11057,"Aplikasi BANKApp memerlukan beberapa perbaikan, terutama pada fitur pengiriman SMS.",1,0,33.0,"We appreciate your feedback. Our team will look into the issue and resolve it as soon as possible. Thank you for your patience.",0 days 00:00:00
11058,"Saya masih mengalami kesulitan untuk melakukan transaksi, mohon bantuannya.",2,0,33.0,"We apologize for the trouble. Please ensure your account is active and try again. If the issue persists, please contact us via WhatsApp or email.",0 days 00:00:00
11059,"Disappointing experience, app often crashes and takes a long time to load.",1,0,33.0,"Sorry for the inconvenience. Please try restarting the app and ensure a stable internet connection. If the issue persists, please contact our customer support.",0 days 01:30:00
11060,"User-friendly interface, but lacks some essential features.",2,0,33.0,"We appreciate your feedback. We're constantly working to improve the app and add new features. Thank you for your patience.",0 days 02:45:00
11061,"Good app, but sometimes has issues with payment processing.",2,0,33.0,"Sorry to hear that. Please contact our customer support and we'll assist you with the issue. Your satisfaction is our top priority.",0 days 03:10:00
11062,"App is user-friendly, but sometimes takes a long time to load.",2,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure a stable internet connection. If the issue persists, please contact our customer support.",0 days 04:20:00
11063,"The app is helpful, but sometimes has issues with login.",1,0,33.0,"Sorry to hear that. Please check your login credentials and try again. If the issue persists, please contact our customer support.",0 days 05:00:00
11064,"Good app, but lacks some features I need.",3,0,33.0,"We appreciate your feedback. We're constantly working to improve the app and add new features. Thank you for your patience.",0 days 06:15:00
11065,"My experience with BANKApp has been quite frustrating lately.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If not, please contact our customer support.",0 days 00:01:00
11066,"I had trouble finding the right menu option to complete my transaction.",2,0,33.0,"Thank you for reaching out! Please try searching for the menu option again and if you're still having trouble, feel free to contact us.",0 days 00:02:00
11067,"I'm not sure what's going on, but the app keeps crashing on me.",1,0,33.0,"Sorry to hear that! Please try closing and reopening the app and see if that resolves the issue. If not, please contact our customer support.",0 days 00:03:00
11068,"It takes a while for my transactions to process, which can be frustrating.",2,0,33.0,"Thank you for your patience! We're working to optimize our processing times. If you have any further issues, please don't hesitate to reach out.",0 days 00:04:00
11069,"I had trouble uploading my ID document for verification.",1,0,33.0,"Sorry to hear that! Please try re-uploading the document and make sure it's in the correct format. If you're still having trouble, please contact our customer support.",0 days 00:05:00
11070,"I'm not impressed with the app's user interface.",2,0,33.0,"Thank you for your feedback! We're always looking for ways to improve our app. If you have any specific suggestions, please don't hesitate to let us know.",0 days 00:06:00
11071,"Simpler than expected, but still some issues with balance updates.",2,0,33.0,"We're sorry to hear that you're still experiencing issues with balance updates. Could you please provide more details about the problem you're facing? We'll do our best to assist you.",0 days 01:30:00
11072,"Too many pop-ups and notifications",2,0,33.0,"We're sorry to hear that you're finding the pop-ups and notifications too frequent. We'll consider your feedback and see if we can improve the user experience.",0 days 02:00:00
11073,"Good app, but needs more features",1,0,33.0,"Thank you for your feedback! We're always looking for ways to improve the app and add more features. We'll take your suggestion into consideration.",0 days 03:30:00
11074,"Not user-friendly",1,0,33.0,"We apologize for the inconvenience. We'll work on making the app more user-friendly and easier to navigate.",0 days 04:15:00
11075,"Good app, but sometimes crashes",2,0,33.0,"Sorry to hear that the app is crashing sometimes. We'll investigate the issue and see if we can fix it.",0 days 05:00:00
11076,"Slow loading times",2,0,33.0,"We apologize for the slow loading times. We'll look into optimizing the app to improve performance.",0 days 06:00:00
11077,"BANKApp needs improvement in its functionality, especially in handling transactions.",1,0,33.0,"We apologize for the inconvenience. Please provide more details about the issues you've encountered. We'll be happy to help.",0 days 00:00:00
11078,"Saya tidak puas dengan aplikasi BANKApp karena tidak dapat digunakan secara online.",2,0,33.0,"Thank you for your feedback. We'll look into improving our online functionality.",0 days 00:00:00
11079,"BANKApp's customer support is not responsive and takes a long time to respond.",3,0,33.0,"Sorry to hear that. We'll make sure to improve our response time. Please provide more details about your experience.",0 days 00:00:00
11080,"Aplikasi BANKApp perlu diubah menjadi lebih user-friendly dan mudah digunakan.",1,0,33.0,"We appreciate your feedback. We'll consider improving the user interface of our app.",0 days 00:00:00
11081,"BANKApp's transaction history is not accurate and needs to be corrected.",2,0,33.0,"Thank you for bringing this to our attention. We'll investigate and correct the issue.",0 days 00:00:00
11082,"Saya tidak dapat mengakses aplikasi BANKApp karena terjadi masalah teknis.",3,0,33.0,"Sorry to hear that. We'll look into the technical issue and get it resolved as soon as possible.",0 days 00:00:00
11083,"Sulit mencari fitur yang saya inginkan",1,0,33.0,"We apologize for the inconvenience. Please try searching for the feature again and if you still encounter issues, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Johan",0 days 09:23:00
11084,"Bisa banget, tapi saya masih kesulitan",2,0,32.0,"We appreciate your feedback. Please ensure that you have the latest version of the BANKApp app installed and try restarting the app. If the issue persists, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Lily",0 days 11:45:00
11085,"Cukup bagus, tapi belum sempurna",2,0,33.0,"We appreciate your feedback. We're working to improve the BANKApp app. In the meantime, please try using the app's troubleshooting guide to resolve any issues you may encounter. If you still need assistance, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Galih",0 days 13:12:00
11086,"Saya masih kesulitan menggunakan aplikasi ini",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and ensure that your device's internet connection is stable. If the issue persists, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Johan",0 days 15:45:00
11087,"Bisa banget, tapi masih ada beberapa masalah",2,0,32.0,"We appreciate your feedback. We're working to resolve the issues you've encountered. In the meantime, please try using the app's troubleshooting guide to resolve any issues you may encounter. If you still need assistance, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Lily",0 days 17:21:00
11088,"Saya tidak puas dengan aplikasi ini",1,0,33.0,"We apologize for the disappointment. Please try reinstalling the app and ensure that your device's internet connection is stable. If the issue persists, kindly share the details through BANK's official WhatsApp at 08121214017 or via email at BANKApp@BANK.co.id. Thanks~Johan",0 days 19:00:00
11089,"Cannot access my account due to forgotten password",1,0,33.0,"We apologize for the inconvenience. Please try resetting your password through the forgot password option.",0 days 00:00:00
11090,"Too many bugs and errors in the app",2,0,33.0,"We're sorry for the issues. Please provide more details so we can assist you better.",0 days 00:00:00
11091,"Difficulty in making transactions due to poor network connection",2,0,33.0,"We're sorry for the inconvenience. Please check your internet connection and try again.",0 days 00:00:00
11092,"Not user-friendly interface",1,0,33.0,"We apologize for the inconvenience. We're working to improve the user experience.",0 days 00:00:00
11093,"Error in OTP code generation",2,0,33.0,"We're sorry for the issue. Please ensure that your internet connection is stable and try again.",0 days 00:00:00
11094,"Lack of features for specific needs",2,0,33.0,"We're sorry for the limitation. We're working to add more features to the app.",0 days 00:00:00
11095,"Very disappointing experience. The BANKApp app's performance is slow and unresponsive.",1,0,33.0,"We apologize for the inconvenience. Please try restarting the app and check if the issue persists. If you need further assistance, please contact us at BANKApp@BANK.co.id.",0 days 00:00:00
11096,"It's frustrating to have to constantly update the app to resolve issues. Can't we have a stable version for once?",2,0,32.0,"We understand your frustration and are working to improve the app's stability. Please check our social media for updates on the latest version and follow the installation instructions carefully.",0 days 00:00:00
11097,"I'm not sure why the app requires me to log in every time I use it. Can't it just remember my login credentials?",3,0,33.0,"We're exploring options to improve the login experience. In the meantime, you can try enabling the 'Remember Me' option to save your login credentials. If you have any further issues, please contact us at BANKApp@BANK.co.id.",0 days 00:00:00
11098,"I'm having trouble finding the features I need in the app. Can you please add a search function?",2,0,32.0,"We're working on improving the app's navigation. In the meantime, you can try using the menu options to find the features you need. If you have any specific feedback, please send it to BANKApp@BANK.co.id.",0 days 00:00:00
11099,"I'm not satisfied with the app's customer support. It takes too long to get a response to my inquiries.",1,0,33.0,"We apologize for the delay and are working to improve our response time. Please try contacting us again and we'll do our best to resolve your issue promptly.",0 days 00:00:00
11100,"I'm having trouble accessing my account information. Can you please help me resolve this issue?",3,0,33.0,"We're happy to help. Please try restarting the app and checking your login credentials. If the issue persists, please contact us at BANKApp@BANK.co.id with more details.",0 days 00:00:00
11101,"Unsatisfactory experience with the app's payment feature, it's slow and often times out.",1,0,33.0,"We're sorry for the inconvenience. Please provide more details via WhatsApp at 08121214017 or email BANKApp@BANK.co.id. If everything is fine now, we'd appreciate a 5-star rating from you. Thanks, Arum.",0 days 02:12:00
11102,"Difficulty in accessing certain features, it's frustrating and time-consuming.",2,0,32.0,"If you encounter any issues, kindly share the specifics with us through BANK WhatsApp service at 08121214017 or email BANKApp@BANK.co.id. If everything is working well for you, we would appreciate a 5-star rating from you. Thanks, Una.",0 days 14:45:00
11103,"Not impressed with the app's performance, it's slow and often crashes.",2,0,33.0,"Sorry for the inconvenience. To address this, please email the problem details to BANKApp@BANK.co.id. If everything is satisfactory, we would appreciate a 5-star rating from you. Thanks, Lily.",0 days 18:20:00
11104,"App's user interface is confusing, it's hard to navigate and find what I need.",1,0,33.0,"We're sorry for the frustration. For further assistance, kindly share the specifics with us via WhatsApp at 08121214017 or email BANKApp@BANK.co.id. If everything is fine now, we'd appreciate a 5-star rating from you. Thanks, Rida.",0 days 10:35:00
11105,"Disappointing experience with the app's customer support, it's unresponsive and unhelpful.",2,0,32.0,"Sorry for the inconvenience. To address this, please email the problem details to BANKApp@BANK.co.id. If everything is satisfactory, we would appreciate a 5-star rating from you. Thanks, Asri.",0 days 00:55:00
11106,"App's features are limited, it's not as comprehensive as I expected.",1,0,33.0,"We're sorry for the disappointment. For further assistance, kindly share the specifics with us via WhatsApp at 08121214017 or email BANKApp@BANK.co.id. If everything is fine now, we'd appreciate a 5-star rating from you. Thanks, Yuka.",0 days 16:02:00
11107,"Saya takut jika aplikasi BANKApp tidak dapat digunakan dalam waktu depan",1,0,33.0,"We apologize for the inconvenience. To resolve the issue, kindly send a detailed message through BANK's official WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Erza",0 days 00:45:00
11108,"Perlu lebih banyak opsi pembayaran",2,0,33.0,"We appreciate your feedback. We're constantly working to improve our services. Please stay tuned for updates. Thanks~Lily",0 days 02:12:00
11109,"Mengapa aplikasi tidak dapat diakses melalui browser?",1,0,33.0,"Kindly ensure that you are using the latest version of the BANKApp app. If the issue persists, please send a detailed message through BANK's official WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Johan",0 days 15:21:00
11110,"Saya tidak dapat mengirimkan uang ke rekening lain",2,0,33.0,"We apologize for the inconvenience. To resolve the issue, kindly check your account balance and ensure that you have sufficient funds. If the problem persists, please send a detailed message through BANK's official WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Una",0 days 03:14:00
11111,"Saya ingin melihat riwayat transaksi",2,0,33.0,"We appreciate your feedback. To view your transaction history, kindly log in to your account and go to the 'Transaction' section. If you need further assistance, please send a detailed message through BANK's official WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Mia",0 days 14:38:00
11112,"Mengapa aplikasi tidak dapat diunduh?",1,0,33.0,"Kindly ensure that you have sufficient storage space on your device. If the issue persists, please send a detailed message through BANK's official WhatsApp at 08121214017 or email us at BANKApp@BANK.co.id. If everything is fine, we'd appreciate a 5-star rating from you. Thanks~Riyo",0 days 01:29:00
11113,"Failed to withdraw cash, need to check the app again.",1,0,32.0,"We apologize for the inconvenience. Please try again and ensure your internet connection is stable. If the issue persists, please submit a report using the BANKApp app.",0 days 04:15:00
11114,"Cannot add funds to wallet, always showing error message.",2,0,33.0,"We regret the issue. Please ensure you are using the latest version of the BANKApp app and try again. If the problem persists, please provide the error message details to us.",0 days 02:45:00
11115,"Transfer not successful, unable to track the status.",1,0,32.0,"Sorry to hear that. Please try again and ensure your internet connection is stable. If the issue persists, please submit a report using the BANKApp app.",0 days 01:30:00
11116,"Cannot access account, always getting error message.",2,0,33.0,"We regret the inconvenience. Please ensure you are using the correct login credentials and try again. If the problem persists, please provide the error message details to us.",0 days 03:00:00
11117,"Transaction history not showing, need to check the app again.",1,0,32.0,"We apologize for the issue. Please try again and ensure your internet connection is stable. If the problem persists, please submit a report using the BANKApp app.",0 days 05:00:00
11118,"Cannot add new card, always showing error message.",2,0,33.0,"We regret the issue. Please ensure you are using the latest version of the BANKApp app and try again. If the problem persists, please provide the error message details to us.",0 days 02:30:00
